70
70
69
68
66
65
66
66
67
67
68
68
68
67
68
69
69
70
71
72
72
73
75
77
77
77
77
76
76
76
75
74
72
71
71
70
70
69
68
68
68
68
68
68
68
68
68
68
68
68
69
69
69
70
70
71
71
72
73
73
74
74
73
71
70
70
69
69
68
68
66
66
66
66
66
66
67
67
67
66
66
66
65
66
67
68
69
71
72
71
70
69
68
69
69
70
71
70
70
70
70
70
70
70
70
70
71
72
72
73
73
72
72
72
72
71
71
70
69
69
68
69
70
70
71
70
69
68
67
66
66
66
66
66
65
65
64
65
65
65
66
67
68
69
70
71
70
70
70
70
71
71
71
71
71
72
73
73
73
74
74
75
76
76
76
77
78
79
80
80
81
80
79
77
76
75
74
73
73
72
71
70
69
69
69
69
70
70
72
72
72
71
71
71
72
73
73
73
72
72
71
71
72
73
72
72
71
71
70
69
69
70
72
73
72
72
71
71
70
69
68
68
69
69
69
69
69
69
68
67
66
66
67
68
69
69
69
70
69
69
67
66
66
66
66
66
66
66
66
66
67
67
67
67
66
66
66
67
68
69
69
71
70
70
69
69
69
70
70
71
70
69
70
70
71
72
72
72
72
72
73
73
74
74
75
75
74
74
73
72
70
69
68
67
66
66
67
69
70
70
71
70
69
68
68
68
68
69
69
69
68
67
67
66
66
66
67
68
68
68
69
69
69
70
69
69
69
69
68
67
67
67
67
68
68
68
68
67
67
67
67
69
70
71
73
73
74
73
72
72
72
73
74
74
75
75
75
75
74
74
73
73
72
73
73
73
73
72
71
71
71
72
73
73
74
74
74
73
73
74
75
75
76
